YVRSF;four-points-surrey
YQMFP;four-points-moncton
BJXXC;city-express-celaya-parque
PMIRA;es-raco-darta-a-member-of-design-hotels
ACHGT;gasthaus-traube-a-member-of-design-hotels
JAIWK;the-westin-jaipur-kant-kalwar-resort-and-spa
MDELG;luxe-by-the-charlee
BDQFA;the-fern-residency-vadodara-alkapuri-series
FRAOX;moxy-frankfurt-airport
CPHKF;four-points-flex-koge
WASCO;marriott-marquis-washington-dc
AMSSA;citizenm-amsterdam-airport-schiphol
BJXXM;city-express-lagos-de-moreno
SATFA;fairfield-inn-and-suites-san-antonio-airport-north-star-mall
GDLAC;ac-hotel-guadalajara-mexico
MANRI;residence-inn-manchester-piccadilly
STVMD;le-meridien-surat
MEMDM;memphis-riverline-hotel
MKEBI;residence-inn-milwaukee-brookfield-at-poplar-creek
ATLBZ;springhill-suites-braselton
HERSM;vasia-resort-and-spa-sissi-crete
BNAOF;fairfield-inn-and-suites-antioch
WASXE;city-express-washington-dc-northeast
VIEMD;le-meridien-vienna
SATLO;residence-inn-san-antonio-six-flags-at-the-rim
BKKMS;bangkok-marriott-hotel-sukhumvit
PARVX;moxy-paris-la-villette
SUBAL;aloft-surabaya-pakuwon-city
HSVDF;fairfield-inn-and-suites-decatur
TRNCA;le-geant-courmayeur-apartments-bonvoy
GRXDS;hospes-palacio-de-los-patos-a-member-of-design-hotels
AANFP;four-points-al-ain
TLVSI;sheraton-tel-aviv
MIAAP;miami-airport-marriott
MILST;straf-milan-a-member-of-design-hotels
SXBOR;moxy-rust
YSNFI;fairfield-inn-and-suites-salmon-arm
PERMC;courtyard-perth-murdoch
MCIAY;courtyard-kansas-city-airport
TPEMB;le-meridien-taipei-banqiao
OXFCY;courtyard-oxford-city-centre
NCEHR;yelo-marengo-hotel-centre-ville-sonder
NYCLH;aloft-harlem
YEIUM;ceylan-splendor-uludag-autograph-collection
YQGFP;four-points-windsor-downtown
YYCCR;residence-inn-calgary-south
CUZTL;tambo-del-inka-a-luxury-collection-resort-and-spa-valle-sagrado
ATLGC;courtyard-atlanta-covington
RIXRO;studiores-riga-old-town
CZMDS;hotel-la-semilla-playa-del-carmen-a-member-of-design-hotels
MCOAD;ac-hotel-orlando-downtown
NYCWF;springhill-suites-new-york-manhattan-times-square
AGPMG;ac-hotel-malaga-palacio
FRAFV;falkenstein-grand-autograph-collection
ATLLT;towneplace-suites-locust-grove
SYXAC;ac-hotel-sanya-downtown
MEXXD;city-express-ciudad-de-mexico-alameda
LPLAL;aloft-liverpool
SJOPH;four-points-san-jose-sabana
ZRHZS;sheraton-zurich-hotel
WHAXP;four-points-xuancheng-jingxian
UIOSI;sheraton-quito-hotel
NYCSH;springhill-suites-new-york-manhattan-times-square-south
JHBAP;four-points-johor-bahru
DSSCA;courtyard-dakar-diamniadio
CZXCM;le-meridien-changzhou
MMHWI;the-westin-monache-resort-mammoth
LONAL;aloft-london-excel
YULDS;hotel-st-paul-montreal-a-member-of-design-hotels
BOSRO;residence-inn-boston-downtown-south-end
MIAAA;aloft-miami-aventura
SFOFW;san-francisco-marriott-fishermans-wharf
YYZMD;courtyard-toronto-mississauga-west
CHILC;the-gwen-a-luxury-collection-hotel-michigan-avenue-chicago
FLLAD;fairfield-inn-and-suites-fort-lauderdale-airport-and-cruise-port
BOMSA;jw-marriott-mumbai-sahar
CGOEP;four-points-zhengzhou-east-railway-station
JAXMC;courtyard-jacksonville-at-the-mayo-clinic-campus-beaches
CAIEG;cairo-marriott-hotel
FLLWT;residence-inn-fort-lauderdale-weston
BRSSP;delta-hotels-st-pierre-country-club
LAXCE;courtyard-los-angeles-century-city-beverly-hills
HOULL;towneplace-suites-houston-galleria-area
RAKMD;le-meridien-nfis
MDEPM;city-express-plus-medellin-colombia
VCEXR;the-st-regis-venice
SELLM;lescape-a-luxury-collection-hotel-seoul-myeongdong
HNLPW;marriott-vacation-club-waikiki
UYNFP;four-points-yulin-high-tech-zone
SATFI;fairfield-inn-and-suites-san-antonio-downtown-market-square
PTYWI;the-westin-panama
SHABZ;renaissance-shanghai-zhongshan-park-hotel
YEGFA;fairfield-edmonton-international-airport
EWRPO;studiores-piscataway-somerset
POZFP;four-points-poznan
PTYSI;sheraton-grand-panama
MEXAC;ac-hotel-santa-fe
DTMCY;courtyard-dortmund
MTYXL;city-express-saltillo-norte
BOJSP;four-points-sunny-beach
RUHFK;four-points-king-abdulaziz-road
MCOOR;sheraton-suites-orlando-airport
ISPMR;residence-inn-melville
BCNSU;ac-hotel-victoria-suites
GDLPR;city-express-plus-guadalajara-providencia
PDXLA;ac-hotel-portland-lake-oswego
QROPT;fairfield-inn-and-suites-queretaro-juriquilla
SATCA;courtyard-san-antonio-airport
HOUMC;houston-marriott-medical-center-museum-district
SELWI;the-westin-josun-seoul
PNQFA;amanora-the-fern-pune-series-
MADRC;ac-hotel-recoletos
SCLAC;ac-hotel-santiago-cenco-costanera
BLLVF;four-points-flex-vejle
STCMF;fairfield-inn-and-suites-monticello
HAMRA;residence-inn-hamburg-altona
BZOFP;four-points-bolzano
FWARN;residence-inn-fort-wayne-north
SHAPD;shanghai-marriott-hotel-pudong-east
MIAEL;element-miami-international-airport
MANOX;moxy-manchester-city-centre
SZXBF;fairfield-shenzhen-baoan
MTYSJ;courtyard-monterrey-san-jeronimo-valle
PBCJA;city-express-junior-puebla-angelopolis
OPOFP;four-points-matosinhos
HAMAK;hotel-atlantic-hamburg-autograph-collection
GDLAR;ac-hotel-guadalajara-expo-mexico
MCOLX;springhill-suites-orlando-lake-buena-vista-in-the-marriott-village
NYCNU;w-new-york-union-square
BERSI;sheraton-berlin-grand-hotel-esplanade
YULLB;omage-hotel-montreal-laval-a-tribute-portfolio-hotel
JTRML;mystique-a-luxury-collection-hotel-santorini
BHXOX;moxy-birmingham-nec-and-airport
BEGAC;ac-hotel-airport-city-belgrade
MUCWI;the-westin-grand-munich
YSEWV;delta-hotels-whistler-village-suites
ZUHYP;four-points-yangjiang-city-center
YYZXM;towneplace-suites-toronto-northeast-markham
ALBLE;element-lenox-berkshires
FLLCC;fort-lauderdale-marriott-north
YVREL;element-vancouver-metrotown
LAXTH;towneplace-suites-los-angeles-lax-hawthorne
EMLAK;the-hotel-lucerne-autograph-collection
CPHFI;fairfield-copenhagen-nordhavn
FLRHS;the-sonetto-hotel-piazza-santa-croce-sonder
YYTCY;courtyard-st-johns-newfoundland
RHOSI;sheraton-rhodes-resort
CAIAM;le-meridien-cairo-airport
AUSDA;aloft-austin-downtown
BGMNM;fairfield-inn-and-suites-new-milford
TNAPH;four-points-jinan-high-tech-zone
SLPXU;city-express-san-luis-potosi-zona-universitaria
STLAD;ac-hotel-st-louis-downtown
BWINF;fairfield-inn-and-suites-annapolis
HANSW;sheraton-hanoi-west
MLEHP;the-halcyon-private-isles-maldives-autograph-collection
LISOX;moxy-lisboa-oriente
HGHJP;four-points-haiyan
SZGTH;the-passenger-a-tribute-portfolio-hotel
BKKLA;the-athenee-hotel-a-luxury-collection-hotel-bangkok
AYTVF;marriott-executive-apartments-antalya
LAXPG;le-petit-pali-laguna-beach-a-member-of-design-hotels
BKKAS;sala-bang-pa-in-a-member-of-design-hotels
CJUSI;sheraton-jeju-hotel
MELAH;adelphi-hotel-a-member-of-design-hotels
SANMD;le-meridien-san-diego-downtown
PHXHC;ac-hotel-phoenix-north-norterra
DELMD;le-meridien-new-delhi
LONVX;four-points-flex-london-victoria
YWGRI;residence-inn-winnipeg
SNAAS;anaheim-marriott-suites
MANAQ;ac-hotel-manchester-city-centre
SXBAK;maison-rouge-strasbourg-hotel-and-spa-autograph-collection
LYABP;four-points-luoyang-central-business-district
POMSI;sheraton-port-moresby-stanley-hotel-and-suites
HOUGI;sheraton-north-houston-at-george-bush-intercontinental
MTYXN;city-express-monterrey-norte
DXBCB;courtyard-al-barsha-dubai
SHAHF;fairfield-shanghai-hongqiao
AUSED;element-austin-downtown
INCXF;fairfield-yinchuan-xingqing
MLEWI;the-westin-maldives-miriandhoo-resort
HOUIC;fairfield-inn-and-suites-houston-intercontinental-airport
HKTMM;le-meridien-phuket-mai-khao-beach-resort
SJDWB;the-westin-los-cabos-resort-villas-baja-point
FEZMC;fes-marriott-hotel-jnan-palace
DALWH;w-dallas-victory
MEMAM;arrive-memphis-downtown-a-member-of-design-hotels
POSCY;courtyard-port-of-spain
JAXAT;towneplace-suites-jacksonville-mayport
PBCCY;courtyard-puebla-las-animas
GLADT;glasgow-marriott-hotel
LONBD;residence-inn-london-tower-bridge
JEDSP;four-points-jeddah-king-fahd-road
KMGPI;four-points-kunming-international-convention-and-exhibition-center
SFOJW;jw-marriott-san-francisco-union-square
LONSX;moxy-slough
SFORC;grand-bay-hotel-san-francisco
TUNMC;tunis-marriott-hotel
TYNDP;four-points-taiyuan-downtown
HAJXF;four-points-flex-hannover
AUAAC;marriotts-aruba-surf-club
LASVW;the-westin-las-vegas-hotel-and-spa
DALCN;courtyard-dallas-north
ASUTX;yacht-and-golf-club-paraguayo-a-tribute-portfolio-resort
YLWFI;fairfield-inn-and-suites-kelowna
NCEDF;five-seas-cannes-a-member-of-design-hotels
MIAEB;the-miami-beach-edition
LONHD;delta-hotels-huntingdon
DQMAP;four-points-duqm
LISSI;sheraton-lisboa-hotel-and-spa
YEGFP;four-points-edmonton-south
MADEB;the-madrid-edition
YQAJW;jw-marriott-the-rosseau-muskoka-resort-and-spa
HKGOP;hong-kong-ocean-park-marriott-hotel
AUHRX;the-st-regis-abu-dhabi
MANOC;moxy-chester
YULTS;towneplace-suites-montreal-airport
YYZFT;fairfield-inn-and-suites-bolton
IAGCY;courtyard-niagara-falls
BERPT;le-doux-souvenir-potsdam-a-tribute-portfolio-hotel
YQTDE;delta-hotels-thunder-bay
LONXP;moxy-london-piccadilly-circus
YMYWI;le-westin-tremblant
MIAMF;found-hotels-miami-beach-series
CGNOM;moxy-cologne-muelheim
BCNMD;le-meridien-barcelona
OSAXN;city-express-osaka-namba-south
FLLBP;marriotts-beachplace-towers
CHIMF;fairfield-inn-and-suites-matteson-chicago
YYZWY;residence-inn-whitby
KULEA;marriott-executive-apartments-kuala-lumpur
BRSSD;delta-hotels-swindon
TLSCY;courtyard-toulouse-airport
SAVDR;the-ann-savannah-apartments-bonvoy
PARAC;courtyard-paris-arcueil
CZXFP;four-points-changzhou-economic-development-zone
SANDM;san-diego-marriott-del-mar
DUSEP;four-essen-city-centre
TUPCT;towneplace-suites-corinth
HOUTT;towneplace-suites-houston-tomball
PSPHW;hotel-wren-a-member-of-design-hotels
XMNCX;courtyard-xiamen-xiangan
CTUKM;four-points-chengdu-kuanzhai-alley
BUESC;sheraton-buenos-aires-hotel-and-convention-center
YYZTV;residence-inn-toronto-vaughan
SATTW;springhill-suites-san-antonio-downtown-riverwalk-area
BNASB;sheraton-nashville-brentwood
YYCWI;the-westin-calgary
MEXPP;city-express-plus-ciudad-de-mexico-periferico-sur-tlalpan
DBVSI;sheraton-dubrovnik-riviera-hotel
HAMCY;courtyard-hamburg-airport
FAOWH;w-algarve
MADCO;ac-hotel-madrid-airport
AUSGR;residence-inn-georgetown
SHAMS;le-meridien-shanghai-sheshan
HGHBF;fairfield-hangzhou-binjiang-puyan
AAESI;sheraton-annaba-hotel
WAWOW;moxy-warsaw-city
BAHMG;gulf-hotel-convention-and-spa
PXMHE;hotel-escondido-oaxaca-oaxaca-a-member-of-design-hotels
GVARI;residence-inn-geneva-city-nations
MIACA;courtyard-miami-airport-west-doral
DALUC;ac-hotel-dallas-uptown
SEAMB;seattle-marriott-bellevue
CSXTF;fairfield-changsha-tianxin
WUHPG;four-points-wuhan-optics-valley
AVLOX;moxy-asheville-downtown
ATLMQ;atlanta-marriott-marquis
PRYHA;protea-hotel-pretoria-hatfield
CHIJW;jw-marriott-chicago
BHOHC;crescent-the-fern-budhni-series
BRUBR;renaissance-brussels-hotel
BHORB;the-fern-residency-bhopal-series
AQAXF;xf-growth-test-hotel
BSLCY;courtyard-basel
AMSWH;w-amsterdam
BCNEB;the-barcelona-edition
AMSBI;residence-inn-amsterdam-schiphol-airport
HRBFP;four-points-harbin-city-center
CTGTX;ermita-cartagena-a-tribute-portfolio-hotel
HKTMK;khao-lak-marriott-beach-resort-and-spa
LHWAS;sheraton-lanzhou-anning
MSPMP;towneplace-suites-mankato
MCOCR;towneplace-suites-orlando-at-flamingo-crossings-town-center-western-entrance
DOHSI;sheraton-grand-doha-resort-and-convention-hotel
YULBC;courtyard-montreal-brossard
MANPD;delta-hotels-preston
NAPHS;habita79-pompeii-a-tribute-portfolio-hotel
PARSP;renaissance-paris-nobel-tour-eiffel-hotel
ATLYR;residence-inn-atlanta-peachtree-city
TTUBB;the-st-regis-la-bahia-blanca-resort-tamuda-bay
DAYFS;fairfield-inn-and-suites-sidney
ORHSX;city-express-shrewsbury
EDIAK;the-glasshouse-autograph-collection
ANRAK;sapphire-house-antwerp-autograph-collection
GVALC;hotel-president-wilson-a-luxury-collection-hotel-geneva
SLCOP;courtyard-orem-university-place
BJSES;beijing-marriott-hotel-northeast
GSPEH;springhill-suites-greenville-east
TAOEL;element-qingdao
HOUZD;springhill-suites-houston-downtown-convention-center
BCNVH;ora-hotel-priorat-a-member-of-design-hotels
SHARN;renaissance-shanghai-pudong-hotel
MIAON;moxy-miami-wynwood
SCLCS;courtyard-santiago-las-condes
SHAPX;courtyard-shanghai-central
DYGTP;four-points-zhangjiajie-tianmen-mountain
ATLAR;ac-hotel-atlanta-downtown
OSAKU;four-points-flex-osaka-kitahama
EGEAV;the-westin-riverfront-resort-and-spa-avon-vail-valley
MAAFV;four-points-chennai-velachery
MXLXM;city-express-mexicali
HOUDT;courtyard-houston-downtown-convention-center
MEXXU;city-express-tula
TBSCY;courtyard-tbilisi
YULAC;hotel-ac-montreal-centre-ville
BNABH;springhill-suites-bowling-green
KRLCY;courtyard-korla
FARSH;springhill-suites-fargo
BHMHR;residence-inn-homewood-mountain-brook
YVRSA;vancouver-airport-marriott-hotel
YLWFP;four-points-kelowna-airport
HERZB;alai-crete-a-tribute-portfolio-resort
DAYMI;residence-inn-dayton-miamisburg
MIAFS;courtyard-miami-west-fl-turnpike
HDBMC;heidelberg-marriott-hotel
YULHY;sheraton-saint-hyacinthe-hotel
PITKD;the-atterbury-hotel-autograph-collection
OSAAK;the-osaka-station-hotel-autograph-collection
YVRPS;the-douglas-autograph-collection
WUHHP;four-points-wuhan-hankou
AQARI;ri-empower
XMNXW;the-westin-xiamen-xiangan
CMEXC;city-express-ciudad-del-carmen
BKKQP;bangkok-marriott-marquis-queens-park
DALTY;fairfield-inn-and-suites-dallas-downtown
MIDCY;courtyard-merida-downtown
MUCLK;koenigshof-a-luxury-collection-hotel-munich
YAMFI;fairfield-inn-and-suites-sault-ste-marie
DUBXD;moxy-dublin-docklands
VRNOX;moxy-verona
KNASI;sheraton-miramar-hotel-and-convention-center
STIRI;residence-inn-santiago-de-los-caballeros
WASRD;residence-inn-washington-downtown-convention-center
BHXAC;ac-hotel-birmingham
LONIS;inhabit-southwick-street-a-member-of-design-hotels
SUXSF;fairfield-inn-and-suites-sioux-center
YXXCT;towneplace-suites-chilliwack
MDTGX;city-express-gettysburg
CCRFI;fairfield-inn-and-suites-concord-walnut-creek
BOMAK;athiva-pulse-navi-mumbai-autograph-collection
YULTX;honeyrose-hotel-montreal-a-tribute-portfolio-hotel
SZXAP;four-points-shenzhen-airport
PBIDE;delta-hotels-west-palm-beach
SDQMC;santo-domingo-marriott-hotel
CAKYT;towneplace-suites-youngstown-north
MILMP;sheraton-milan-malpensa-airport-hotel-and-conference-centre
WUHCH;ac-hotels-wuhan-hankou
TPASX;moxy-st-petersburg-downtown
FLLPT;residence-inn-fort-lauderdale-city-of-plantation
NYCPK;courtyard-new-york-manhattan-central-park
WASZC;citizenm-washington-dc-capitol
SHAMJ;jw-marriott-marquis-hotel-shanghai-pudong
PHLKR;residence-inn-king-of-prussia
RIXAC;ac-hotel-riga
BDLHI;fairfield-inn-and-suites-east-hartford
AMSPO;apollo-hotel-amsterdam-a-tribute-portfolio-hotel
CHIAW;sonder-south-wabash-apartments-south-loop
LONHW;w-london
TYOYY;courtyard-shin-yokohama-station
CUNWL;the-westin-lagunamar-ocean-resort-villas-and-spa-cancun
XMNMJ;xiamen-marriott-hotel-jimei
RIXXO;four-points-flex-riga-old-town
ALBSG;brookmere-saratoga-a-tribute-portfolio-hotel
MLEXR;the-st-regis-maldives-vommuli-resort
LAXZD;citizenm-los-angeles-downtown
BWIAX;city-express-aberdeen
BLROX;moxy-bengaluru-airport-prestige-tech-cloud
PTYBW;the-westin-playa-bonita-panama
PGAFI;fairfield-inn-and-suites-page
PTYAR;ac-hotel-panama-city
SLPCY;courtyard-san-luis-potosi
YYZTM;fairfield-inn-and-suites-toronto-mississauga
DYGNF;four-points-zhangjiajie-national-forest-park
CCSJW;jw-marriott-hotel-caracas
SDQDS;sheraton-santo-domingo-hotel
SJUSI;sheraton-puerto-rico-hotel-and-casino
FLLFP;four-points-coral-gables
MUCAL;aloft-munich
VIEHW;renaissance-vienna-schonbrunn-hotel
MCOYC;courtyard-orlando-south-grande-lakes-area
YYZDS;sheraton-toronto-airport-hotel-and-conference-centre
HOUFD;fairfield-inn-and-suites-houston-downtown
SANMV;san-diego-marriott-mission-valley
PTYCY;courtyard-panama-multiplaza-mall
DALCR;residence-inn-irving-las-colinas
PQCFI;fairfield-phu-quoc-hon-thom
ACYTX;the-seahaus-hotel-atlantic-city-boardwalk-a-tribute-portfolio-hotel
CUZLC;palacio-del-inka-a-luxury-collection-hotel-cusco
DUSOD;moxy-duesseldorf-south
MUCMD;le-meridien-munich
MRSBR;renaissance-aix-en-provence-hotel
LONSE;st-ermins-hotel-autograph-collection
DFWSB;the-elmore-hotel-dfw-southlake-a-tribute-portfolio-hotel
BAHSW;aqua-vista-bahrain-hotel
HMOXH;city-express-hermosillo
BHMLD;element-birmingham-downtown
NYCXR;the-st-regis-new-york
VIEHX;four-points-flex-vienna-hauptbahnhof
SZXDM;dongguan-marriott-hotel
MIAAC;ac-hotel-miami-beach
YWGWF;four-points-winnipeg-south
DEDMD;le-meridien-dehradun-resort-and-spa
YYZRU;residence-inn-toronto-mississauga-southwest
PARSI;sheraton-paris-charles-de-gaulle-airport-hotel
PARVD;renaissance-paris-vendome-hotel
EDIRI;residence-inn-edinburgh
SJDFI;fairfield-inn-los-cabos
BJZBA;ac-hotel-badajoz
SJDHA;hacienda-del-mar-los-cabos-an-autograph-collection-all-inclusive-resort
TTNFT;the-union-hotel-flemington-a-tribute-portfolio-hotel
NYCSL;springhill-suites-new-york-manhattan-chelsea
LAXVP;silver-lake-pool-and-inn-a-member-of-design-hotels
GVACM;citizenm-geneva
TASCY;courtyard-tashkent
PYXLC;the-naka-island-a-luxury-collection-resort-and-spa-phuket
LISGS;spatia-comporta-a-member-of-design-hotels
HSVMY;courtyard-madison
LONLM;london-marriott-hotel-kensington
ISTJB;jw-marriott-istanbul-bosphorus
WUXJG;grand-house-jiangyin-a-tribute-portfolio-hotel
HOUWK;courtyard-houston-i-10-west-energy-corridor
JAXFW;fairfield-inn-and-suites-waycross
PUJLC;sanctuary-cap-cana-a-luxury-collection-adult-all-inclusive-resort-dominican-republic
SAOSS;sheraton-santos-hotel
SLPJC;city-express-junior-san-luis-potosi-carranza
ATLSV;springhill-suites-atlanta-covington
GVAMC;geneva-marriott-hotel
PTYAK;sortis-hotel-spa-and-casino-autograph-collection
BJSJD;jw-marriott-hotel-beijing-dongzhimen
TXKPT;towneplace-suites-paris
ATLSZ;fairfield-inn-and-suites-atlanta-airport-north
YQUFP;four-points-grande-prairie
LEXSF;springhill-suites-lexington-frankfort
AUSCF;fairfield-inn-and-suites-cedar-park
PUJWH;w-punta-cana-all-inclusive
FUOFU;fairfield-shunde
SCLFP;four-points-santiago
MEXUL;circulo-mexicano-mexico-a-member-of-design-hotels
ATWOM;oshkosh-marriott-waterfront-hotel-and-convention-center
KLHFB;blue-ocean-the-fern-resort-and-spa-ganpatipule-series
XIYDP;four-points-xian-dayan-pagoda
PUJRC;royalton-chic-punta-cana-an-autograph-collection-all-inclusive-resort-and-casino-adults-only
PTYWH;w-panama
MEXXA;city-express-ciudad-de-mexico-la-raza
AQAOS;test-westin-hotel-for-alpha
SYXSH;sheraton-sanya-bay-resort
OSAKO;hotel-koo-otsu-hyakucho-a-member-of-design-hotels
MGMDR;residence-inn-montgomery-downtown
WASRJ;jw-marriott-reston-station
POSAK;the-brix-autograph-collection
MUCNO;munich-marriott-hotel
YULWH;w-montreal
AQAVB;brt-vb-si-for-testing-only
LASPA;ac-hotel-las-vegas-symphony-park
SAVAC;ac-hotel-savannah-historic-district
BRCSI;hotel-panamericano-bariloche
LJGJP;jinmao-pureal-mountain-lijiang-a-member-of-design-hotels
UROAK;hotel-de-bourgtheroulde-autograph-collection
STORP;hagastrand-autograph-collection
YYJST;towneplace-suites-victoria-airport-sidney
MRKFL;jw-marriott-marco-island-beach-resort
CXRNP;four-points-nha-trang
ZHAXP;four-points-zhanjiang-city-center
HSVAK;trilogy-hotel-huntsville-autograph-collection
BJXXL;city-express-leon
SZXNH;noa-hotel-shenzhen-a-member-of-design-hotels
HSNDP;four-points-zhoushan-dinghai
LGAAW;envue-autograph-collection
LAXAH;anaheim-marriott
PARMX;moxy-paris-montmartre
TAPXT;city-express-tapachula
PAROX;moxy-paris-charles-de-gaulle-airport
SAOER;marriott-executive-apartments-sao-paulo
LAXLS;sls-hotel-a-luxury-collection-hotel-beverly-hills
NYCOT;moxy-nyc-east-village
NCLMD;delta-hotels-newcastle-gateshead
AMSMZ;citizenm-amsterdam-south
LASST;las-vegas-marriott
ROMUT;hotel-urbana-a-tribute-portfolio-hotel
AUHDM;le-royal-meridien-abu-dhabi
YYZTC;sheraton-centre-toronto-hotel
FOCXY;courtyard-xiapu
WUXOX;moxy-suzhou-city-centre
MEMCT;towneplace-suites-collierville
AYTRI;residence-inn-antalya
VSAXV;city-express-villahermosa
GUAAR;ac-hotel-guatemala-city
PARLR;le-roch-hotel-and-spa-paris-a-member-of-design-hotels
GLAOS;moxy-glasgow-sec
BLQXF;four-points-flex-bologna-airport
SFOLC;palace-hotel-a-luxury-collection-hotel-san-francisco
ELPFI;fairfield-inn-and-suites-el-paso
HAMHX;moxy-hamburg-city
DABXE;city-express-daytona-beach
WAWPP;ac-hotel-warsaw-port-praski
YYZXR;the-st-regis-toronto
ATHLC;hotel-grande-bretagne-a-luxury-collection-hotel-athens
FLLMR;residence-inn-fort-lauderdale-sw-miramar
YYZFP;four-points-toronto-mississauga
BHMPT;towneplace-suites-pell-city
YOWCY;courtyard-ottawa-downtown
HAKMF;fairfield-haikou-meilan
SXRSF;four-points-sonmarg-resort
MIAAS;residence-inn-miami-airport
HOURP;springhill-suites-houston-medical-center-nrg-park
CMHWS;springhill-suites-columbus-west
IADCN;city-express-chantilly-dulles-airport
ZAGWI;the-westin-zagreb
EDIOF;moxy-edinburgh
LNSFF;fairfield-inn-and-suites-lancaster
DTMOD;moxy-dortmund-city
LTNOX;moxy-milton-keynes
BNADA;delta-hotels-nashville-airport
YHMSI;sheraton-hamilton-hotel
YQLFI;fairfield-inn-and-suites-lethbridge
BOHBM;bournemouth-highcliff-marriott-hotel
LPAAC;ac-hotel-iberia-las-palmas
ATQFM;the-fern-amritsar-gt-road-series
PBIAK;the-ben-autograph-collection
DALWE;springhill-suites-dallas-downtown-west-end
BUDDX;moxy-budapest-downtown
BCNSC;ac-hotel-sant-cugat
LITTO;towneplace-suites-little-rock-otter-creek
BCNRF;renaissance-barcelona-fira-hotel
YKFCK;courtyard-kitchener
YVRAK;civic-hotel-autograph-collection
YULCC;montreal-marriott-chateau-champlain
SHAPH;renaissance-shanghai-putuo-hotel
PNKFP;four-points-pontianak
JTRIS;istoria-a-member-of-design-hotels
NOGFI;fairfield-inn-and-suites-nogales
YYCCF;four-points-calgary-airport
YSBTS;towneplace-suites-sudbury
VIEIL;hotel-imperial-a-luxury-collection-hotel-vienna
HKTWI;the-westin-siray-bay-resort-and-spa-phuket
DELAP;jw-marriott-hotel-new-delhi-aerocity
OAKPT;towneplace-suites-pleasanton
BJSPE;fairfield-beijing-capital-airport
LONND;delta-hotels-northampton
PENBT;the-bertam-penang-a-tribute-portfolio-hotel
SJOMV;marriott-vacation-club-at-los-suenos
SFOPS;palihotel-san-francisco-a-member-of-design-hotels
BRSTX;abbey-hotel-bath-a-tribute-portfolio-hotel
SHATY;courtyard-taicang
NNGCY;courtyard-nanning-wuxiang
LONLC;the-park-tower-knightsbridge-a-luxury-collection-hotel-london
ROMMD;le-meridien-visconti-rome
CANHN;four-points-guangzhou-huangpu-new-city
CLOPC;city-express-plus-cali-colombia
CPHCF;four-points-flex-copenhagen-city
EDIFP;four-points-edinburgh
AUSBT;towneplace-suites-burnet
LONRP;london-marriott-hotel-regents-park
RAKEA;delta-hotels-marrakech-eden-andalou
HAMRN;renaissance-hamburg-hotel
ZRHXL;moxy-zurich
MLAWI;the-westin-dragonara-resort-malta
ZRHDT;zurich-marriott-hotel
MIAMJ;jw-marriott-marquis-miami
CPTSW;lord-charles-hotel-somerset-west-a-tribute-portfolio-hotel
SLWFP;four-points-saltillo
KHHGM;gloria-manor-a-member-of-design-hotels
ATLMO;fairfield-inn-and-suites-morrow
YYJWI;the-westin-bear-mountain-golf-resort-and-spa-victoria
NAPPG;pazziella-a-luxury-collection-hotel-capri
CTUAC;ac-hotel-chengdu-north
HGHWB;wonderland-resort-hangzhou-jiande-a-tribute-portfolio-resort
GUAGH;good-hotel-antigua-guatemala-a-member-of-design-hotels
TQOXT;xela-tulum-a-member-of-design-hotels
MADCA;ac-hotel-carlton-madrid
TIJPT;city-express-plus-tijuana
HOUWI;the-westin-houston-downtown
FRAAP;frankfurt-airport-marriott-hotel
TLVBR;renaissance-tel-aviv-hotel
CLEDK;hotel-cleveland-autograph-collection
YQMFI;fairfield-inn-and-suites-moncton
BIOAK;hotel-ercilla-de-bilbao-autograph-collection
BJSWF;renaissance-beijing-wangfujing-hotel
IBZTX;hotel-riomar-ibiza-a-tribute-portfolio-hotel
MIDJA;city-express-junior-merida-altabrisa
PSAPK;principessa-forte-dei-marmi-autograph-collection
LAXLD;courtyard-los-angeles-la-live
MILSS;sheraton-milan-san-siro
YYCFP;four-points-hotel-and-suites-calgary-west
HGHBA;ac-hotels-hangzhou-binjiang
SCLWH;w-santiago
MTYPC;city-express-plus-monterrey-centro
GDLXO;city-express-guadalajara-aeropuerto
BCNHG;paseo-de-gracia-hotel-sonder
TBSAP;paragraph-golf-and-spa-tabori-autograph-collection
AARVF;four-points-flex-aarhus-viby
XIYWF;fairfield-xian-weiyang
YULFI;fairfield-inn-and-suites-montreal-airport
SNAAL;springhill-suites-anaheim-resort
SCKLR;residence-inn-lodi-stockton
YULRA;residence-inn-montreal-airport
YVRDB;delta-hotels-burnaby-conference-centre
YSCDR;delta-hotels-sherbrooke-conference-centre
LONIV;the-langley-a-luxury-collection-hotel-buckinghamshire
IGRXE;city-falls-iguazu
YULRI;residence-inn-montreal-downtown
MEXXP;city-express-tepotzotlan
LEJDT;leipzig-marriott-hotel
MUCOE;moxy-munich-ostbahnhof
SLCXR;the-st-regis-deer-valley
MTYJD;sj-grand-hotel-monterrey
LAXPP;towneplace-suites-palmdale
UVFRH;rabot-hotel-from-hotel-chocolat-a-member-of-design-hotels
POMEA;marriott-executive-apartments-port-moresby
IAHCH;courtyard-houston-intercontinental-airport
MLASX;moxy-st-julians-malta
SEAZP;citizenm-seattle-pioneer-square
QROQF;four-points-queretaro-norte
SJUMR;courtyard-san-juan-miramar
BJXXO;city-express-silao-aeropuerto
DAYBT;towneplace-suites-dayton-beavercreek
ZFLFP;four-points-zhaosu
